Title,Link,Press,Description
"지프, 원주 전시장·서비스센터 열어…"내년에도 지속 확장"","http://www.newsis.com/view/?id=NISX20201216_0001272827&cID=13001&pID=13000","뉴시스","강원도로 캠핑, 차박, 오프로드 투어를 떠난 소비자들에데 더욱 신속한 서비스를 할 수 있는 것도 장점이다. 한국수입자동차협회(KAIDA)의 2020년 상반기... 또 이용자들이 휴식을 취할 수 있는 라운지와 20대 이상의 주차 공간이 마련돼 있다. 전시장 내부는 지프의 대표 차량을 한눈에 볼 수 있는 '히어로 카 존..."
""LG전자 롤러블 스마트폰 257만원…3월 또는 6월 출시"","http://www.newsian.co.kr/news/articleView.html?idxno=45480","뉴시안","화면비는 펼치는 정도에 따라 ▲20대 9 ▲16대 9 ▲3대 2 등으로 구현된다. 패널의 특성상 시중의 플래그십 스마트폰급의 높은 주사율을 지원하진... IT전문매체 폰아레나는 "LG 롤러블 출시 시 많은 화제가 되겠지만, 실제로 2359달러에 책정된다면 소비자가 접근하기는 어려울 것으로 예상된다"고..."
"서울에 부는 내추럴 와인 붐","http://www.gqkorea.co.kr/2020/12/09/%ec%84%9c%ec%9a%b8%ec%97%90-%eb%b6%80%eb%8a%94-%eb%82%b4%ec%b6%94%eb%9f%b4-%ec%99%80%ec%9d%b8-%eb%b6%90/?utm_source=naver&utm_medium=partnership","GQ","“선호하는 품종 있으세요?”라는 소믈리에의 물음에 “너무 달지 않은 소비뇽 블랑이나…” 하고 죄인처럼 말꼬리를 흐릴 필요가 없다는 뜻이다.... 환타처럼 노란 와인을 혀로 굴리며 “잘 익은 오렌지 맛이 나네요”라고 품평하는 20대 초반 유튜버도 찾을 수 있다. 컨벤셔널 와인(클래식 와인)만 고집해온..."
"2020 인내, 2021 희망","http://www.agrinet.co.kr/news/articleView.html?idxno=181717","한국농어민신문","코로나19 이후 달라진 사회인식과 위기대응, 달라진 소비환경, 달라진 관광, 교통, 인구이동 및 주요 사회적 이슈에 대하여 국내 전문가들이 진단한... 여성과 20대 이하의 임시직 근로자, 위기가 발생하면 저소득 취약계층의 소득감소가 다른 계층들에 비해 크게 나타난다고 하였다. 코로나19의 우리나라 인구..."
"신동아 제4회 ‘사회적 가치, 경제를 살리다’ 포럼","https://shindonga.donga.com/3/all/13/2310307/1","신동아언론사 선정","온실가스와 자원 소비를 줄이고(환경), 불평등을 해소하고 소비자를 보호하며(사회), 주주권익을 보호하고 회계 투명성을 지키는(거버넌스) 활동이 모두... 20대 국회 초기 사회적가치기본법을 발의한 김경수 경남도지사도 영상 메시지를 통해 “사회적 가치는 이제 민간·공공 전 분야에서 해도 되고 안 해도..."
"[칼럼] '팩트'까지 틀려가며···법안통과 밀어붙이는 이유 있나?","http://www.doctorstimes.com/news/articleView.html?idxno=213430","의사신문","간소화법안은 보험소비자가 보험료 관련 자료를 의료기관에 요청하면 의료기관이 직접 중계기관(건강보험심사평가원)으로 자료를 보내고, 중계기관은... 21대 국회에서도 어김없이 논란이 된 간소화법안은 앞서 20대 국회에서 의료계뿐 아니라 시민단체들의 거센 반대로 통과되지 못했다. 특히 지난해 10월에는..."
"'대세 패션앱', '할인쿠폰' 출혈경쟁…허리 휘는 판매자들","https://www.ajunews.com/view/20201218153107840","아주경제","'판매수수료 0%' 상생 정책으로 주목받았지만…쿠폰·적립금 절반에 배송비까지 고스란히 부담 강지수 기자 jskang@ajunews.com [데일리동방] 패션 소비... 18일 업계에 따르면 10~20대 여성을 겨냥한 에이블리, 브랜디 등 4세대 패션 애플리케이션이 빠르게 성장하고 있다. 에이블리는 올해 거래액이 5000억을 달성할..."
"[주간#신상태그] 미샤·케라시스·안다르·손오공·한미약품·롯데호텔...","http://www.newsprime.co.kr/news/article.html?no=528025","프라임경제","신제품은 최근 일본 10~20대를 중심으로 급부상하고 있는 화장품 사용 후기 공유 플랫폼인 립스(LIPS)에서 올 하반기 파운데이션 부문 2위에도 선정됐다.... 팬틴의 '콜라겐 미라클 트리트먼트'는 국내 소비자들의 홈케어에 대한 니즈를 반영해, 보다 편리하고 꾸준하게 머릿결을 관리할 수 있는 제품이다...."
"제천 코로나19 12명 추가 확진…누적 209명(종합)","http://www.newsis.com/view/?id=NISX20201218_0001275797&cID=10806&pID=10800","뉴시스","이들은 지난 16일 양성 판정을 받은 20대 간호사와 접촉한 동료 간호사와 환자 보호자들이다. 코호트 격리 직후 진단검사에서는 음성 판정이 나왔으나... 이어 그는 "배달음식 소비가 크게 늘었다"며 "배달업 종사자, 택시와 버스 등 대중교통 종사자들에 대한 무료 진단검사를 추진할 것"이라고 말했다. 이날..."
"물류업계 '트랜스포메이션 바람'...친환경 키우고, 스타트업 지원 늘리...","http://www.updownnews.co.kr/news/articleView.html?idxno=226464","업다운뉴스","[사진=롯데글로벌로지스 제공] 현재 6대를 운영하고 있는 롯데글로벌로지스는 연내에 20대로 늘리고 내년 100대, 2022년 200대로 확대·운영한다는... 분기별로 비교해도 매출과 영업이익이 크게 늘었다"면서 "비대면 중심의 소비패턴이 앞으로도 이어질 것으로 관측되면서 기업들이 새로운 이익 모멘텀을 만들기..."
"주식 대신 운동화 모아요…코로나 뛰어넘은 브랜드 `나이키` [한입경제...","http://news.wowtv.co.kr/NewsCenter/News/Read?articleId=A202012180270&t=NNv","한국경제TV언론사 선정","이 다큐멘터리는 조던의 현역시절 경기를 보고 팬이 된 3040을 겨냥한 것이 아니라 조던 은퇴 이후에 태어난 10대와 20대를 겨냥하고 있습니다. GD가... 바로 소비자에 대한 직접 판매, DTC(Direct To Customer)라고 불리는 전략입니다. 직영 매장에서 전용 서비스를 제공하고 나이키 플러스를 통해 소비자와 접점을..."
"외국언론 “LG전자 롤러블 스마트폰 2359달러, 출시는 3월 또는 6월”","http://www.businesspost.co.kr/BP?command=article_view&num=209287","비즈니스포스트","따라 20대 9, 16대 9, 3대 2 등으로 구현된다. 트론은 LG전자가 롤러블 스마트폰을 당초 3월 출시하기로 했지만 출시일자가 6월로 지연될 수 있다고 말했다. 폰아레나는 "롤러블 스마트폰은 출시되자마자 화제가 될 것으로 보인다"면서도 "실제로 2359달러 가격이 매겨진다면 대부분의 소비자가 접근할..."
"제천 12명 추가 확진…나흘 만에 다시 두 자릿수(종합)","http://yna.kr/AKR20201218048551064?did=1195m","연합뉴스","4층 병동과 2층 일부가 코호트 격리 중인 C 종합병원에서는 20대 간호사 1명과 환자 보호자 2명이 추가 확진됐다. 간병인(경기 광주 321번 확진자 포함)... 이상천 시장은 온라인브리핑에서 "코로나19로 외출이 많이 줄면서 가정 내 배달 음식 소비가 늘었다"며 "시민 안전을 위해 배달업 종사자들의 무료..."
"KT, 한눈 팔다 이통 3사 꼴등됐다…비통신 사업 집착 탓?","http://theviewers.co.kr/View.aspx?No=1387841","뷰어스","소비자들로부터 지속적으로 설비 부족으로 인한 서비스 불만이 터져나오는데도 5G 망 구축에 대한 투자 의지가 줄어든 모습이다. 한편 KT는 지난 2014년 5월부터 2017년 10월까지 CR 부문을 통해 상품권을 현금으로 바꾸는 형태로 19·20대 국회의원에게 불법 쪼개기 후원을 한 혐의를 받고 있다. 지난..."
"해커스어학원, 겨울방학에 토익스피킹&오픽 시험 끝내는 '10일 끝장반' ...","http://www.it-b.co.kr/news/articleView.html?idxno=46188","아이티비즈","및 20대 기업 인적성 인강 수강권(2일) 제공 혜택이 마련되어 있다. 해커스어학원 관계자는 "해커스어학원의 토스·오픽 겨울방학 1·2월 강의는 매번... 한국 소비자포럼 선정 '올해의 브랜드대상'에서 대국민 투표를 통해 2012년부터 5년 연속 교육그룹 부문 1위에 올랐다. 해커스어학원은 한국표준협회 선정..."
"aT, 수출선도기업 위한 온라인 품평회 열어","http://www.fsnews.co.kr/news/articleView.html?idxno=40902","대한급식신문","흑마늘을 수출하는 A업체는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며, "품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다"고 말했다. 한편 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별 SNS계정을 통해..."
"'얼죽아'… 한파에도 아이스음료 먹는 사람들, 왜?","https://health.chosun.com/site/data/html_dir/2020/12/18/2020121801322.html","헬스조선언론사 선정","지난 2018년 12월부터 2019년 2월까지 20대 소비자층의 ‘세븐 카페(편의점 세븐일레븐에서 판매하는 커피 브랜드)’ 아이스 음료 매출 신장률은 무려 281.5%였다. 다른 세대층보다 월등히 높았다. 왜 젊을수록 곧 죽어도 아이스를 외치는 것일까. 얼죽아, 그 끝엔 ‘젊은’ ‘태음인·소양인’ ‘남성’ 있다..."
"aT, 온라인 평가단과 수출상품 품평회 개최","https://www.dnews.co.kr/uhtml/view.jsp?idxno=202012171109371900515","대한경제","흑마늘을 수출하는 A업체는 “깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다”며, “품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다”고 말했다. 한편, 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별..."
"기프티스타-신한은행 쏠, 2주 만에 10만 명 이용","https://www.venturesquare.net/820269","벤처스퀘어","2020년 12월 3일부터 시작된 쏠(SOL) 앱 내 ‘모바일 쿠폰 마켓’은 초기 20대에만 노출하다가 전 연령대로 확대하고 있고, 2주 만에 10만 명이 이용할... 기프티스타 관계자는 “신한은행과 모바일 상품권 관련 다양한 상품 확대를 통해 요즘 같은 불경기에 신한금융 소비자가 더욱 알뜰 재테크족(族) 이 되기를..."
"쏘카, '올 뉴 아반떼' 신차 월 50만원대 대여 프로모션","http://www.shinailbo.co.kr/news/articleView.html?idxno=1356299","신아일보","오는 24일까지 계약을 완료하는 소비자에게는 ‘타다 대리’ 1만원 할인쿠폰 2매를 증정한다. 할인 쿠폰은 대여 시작일로부터 5일 이내 지급된다. 쏘카... 대여 기간은 1개월이 70%로 가장 많았고 쏘카 플랜 이용 연령대는 △30대 35% △20대 27% △40대 26% △50대 이상이 12%를 차지했다. 박미선 쏘카 넥스트본부..."
"코로나 재확산 자영업 '직격탄'..기재부 "내수 불확실성 확대"","http://www.edaily.co.kr/news/newspath.asp?newsid=02079526625999832","이데일리","정부가 소비, 일자리 분야에서 불확실성이 계속되고 있다고 진단했다. 코로나19 거리두기가 강화되면서 자영업 경기가 위축되고 고용쇼크가... 특히 20대와 30대 취업자가 각각 20만9000명, 19만4000명 감소했다. 제조업 취업자는 11만3000명이 줄었다. 도·소매업은 16만6000명, 숙박·음식업은 16만1000명 각각..."
"정부, 내년 경제 3.2% 성장 전망…"재정 63% 상반기 조기 집행"","http://www.gukjenews.com/news/articleView.html?idxno=2128568","국제뉴스","올해말까지 예정된 자동차 개별소비세 한시 인하 조치가 내년 6월까지 6개월 더 연장된다. 또한 신용카드 추가 소비시 추가 특별소득공제가 적용된다.... 또한 세계일류 제조강국으로의 도약을 위해 제조업의 근간인 소재·부품·장비 분야는 내년 20대 우선순위 품목의 공급 안정화를 완료하고 20개 소부장..."
"커져가는 '밀키트' 시장…쿠커씨 한식특화 HMR, RMR 선보여","http://www.nbntv.co.kr/news/articleView.html?idxno=914178","내외경제tv","최지수 쿠커씨 대표는" 20대 창업가의 톡톡 튀는 아이디어와 식품제조 공장을 운영하며 얻은 위생과 품질 관리 노하우를 바탕으로 소비자에게 맛있고 건강한 음식을 제공하겠다." 며 "영양소가 고루 균형 잡힌 식사가 어려운 1인 가구, 직장인뿐만 아니라 집안일을 도맡아 하는 주부들과 끊임없이..."
"우리가 MZ세대에 주목해야 하는 이유","http://www.hani.co.kr/arti/economy/economy_general/974862.html","한겨레","대학내일20대연구소에 따르면, MZ세대 중 65% 이상은 “소셜미디어에 글을 올리는 것만으로도 사회에 긍정적 영향을 미칠 수 있다고 생각한다”고 답했다. 내가 SNS에 올리는 글 하나가 사회를 변화시키고, 내가 소비하는 물건에 기업과 브랜드가 분명히 반응하는 것을 보아온 MZ세대는 스스로가 주변과..."
"[소비자제보] 아이더, 제품없어도 판매 '나 몰라라'…전기장판 사용 시...","http://www.cstimes.com/news/articleView.html?idxno=443311","컨슈머타임스","성별로는 여성이 (69.3%, 625건)로 남성 (30.7%, 277건)에 비해 2배 이상 많았고 연령대별로는 20대 24.7%(216건)와 30대 19.5%(170건)가 가장 많았고 다음으로 만 60세 이상 17.1%(149건)이 많은 것으로 조사됐다. 한국소비자원은 위해 정도의 확인이 가능한 620건 중 2~3주의 치료 기간이 소요되는 '2도 화상'을 입은 사례가 63.1..."
"[2020결산/식음료] 코로나19로 식음료 업계 '희비'...K-푸드 '쑥', 외식·...","http://www.ceoscoredaily.com/news/article.html?no=76328","CEO스코어데일리","나아가 '뉴트로(New+Retro) 마케팅'이 떠오르면서 10대에서 20대 소비자를 공략하는 홍보 활동으로 주목받았다. 레트로 스타일이 반영된 제품으로는 하이트진로의 '진로이즈백', 오비맥주의 'OB라거', 농심의 '해피라면' 등이 있다. 1980~90년대의 추억을 살리고 MZ세대에게 복고를 선보인 홍보 활동이 매출로..."
"[CSR 앞장서는 中企]사회적 책임경영 "선택 아닌 필수"","http://www.edaily.co.kr/news/newspath.asp?newsid=01367766625999832","이데일리","이들 기업은 흔히 알고 있는 기부와 봉사 등의 사회공헌을 넘어 직·간접 이해관계요소(주주, 근로자, 소비자, 협력사, 지역사회, 환경)와 성장을... 노사협의를 통해 꾸준히 복지시설확충을 진행하고 있고, 20대부터 60대까지 차별없는 고용과 정년 후에도 근무할 수 있는 제도를 운영하고 있다. 가정 간편식(HMR)..."
"펜션·캠핑·차박에 도사린 침묵의 살인자…'일산화탄소 중독' 조심","https://www.news1.kr/articles/?4153996","뉴스1","같은 날 경기 동두천에서는 캠핑하던 20대 연인이 숨진 채 발견됐다. 경찰에 따르면 텐트 내부에 액화가스 난로를 피운 흔적이 있어 일산화탄소 중독으로... 지난 2019년 한국소비자원이 전국 펜션 20개소를 조사한 결과, 일산화탄소 경보기가 설치된 곳은 단 1곳도 없었다. 하지만 올해 8월 공중위생관리법 및..."
"‘베트남, 블박’ 수상한 유튜브 채널, 당신의 증오를 노린다 [이슈&탐...","http://news.kmib.co.kr/article/view.asp?arcid=0924170127&code=11131100&cp=nv","국민일보언론사 선정","발라발라TV에는 베트남 람동의 한 거리에서 20대로 보이는 청년들이 대화를 나누는 영상, 농사를 짓는 영상 등이 올라와 있다. 이런 채널은 한두 개가... 엉터리 유튜버의 낚시질에 이끌려 영상을 클릭한 유저들은 댓글을 달고, 좋아요도 누르는 등 콘텐츠를 적극적으로 소비했다. 듣고 싶은 이야기만..."
"문명과 현실의 단상 그리고 현대 도시의 재해석","https://www.chosun.com/special/future100/fu_general/2020/12/18/H5WPWBG6ZRGIZEB4T4EBXZFGYI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news","조선일보","그는 진정한 의미의 유목민이라 해도 과언이 아닐 만큼 전 세계를 탐험하며 작업하는데 지리적 기반 위에 존재하는 과거 문명의 유적들과 그 위에 덧붙여져 현대적 유물이 되어가는 모더니스트 건축물, 그리고 이 모든 것을 소비하는 사람들로 이루어진 현대 도시에 주목해 왔다. 그는 이질적인..."
"aT, 온라인 수출상품 품평회 개최","http://www.segye.com/content/html/2020/12/17/20201217512808.html?OutUrl=naver","세계일보","흑마늘을 수출하는 A업체는 “깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다”며, “품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다”고 말했다. 한편, 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별..."
"[초점] 스트리밍 시대의 ‘LP 시장 성장’이 의미하는 것","https://www.dailian.co.kr/news/view/947616/?sc=Naver","데일리안","수년 전부터는 스트리밍 서비스를 통해 자신이 원하는 음악을 ‘소장’하는 것이 아닌, 일회성 콘텐츠로 ‘소비’하는 것이 일반적인 모습처럼... 예스24의 데이터 분석 결과에서도 가요 LP의 주요 구매층은 MZ 세대인 20대와 30대에 집중되어 있었다. 특히 30대가 31.7%로 20대 보다 약 10%포인트 가량 높은..."
"aT, 9개국 85명의 온라인 평가단과 '수출상품 품평회' 진행","http://www.cstimes.com/news/articleView.html?idxno=443638","컨슈머타임스","흑마늘을 수출하는 A업체는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며 "품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다"고 말했다. 한편 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별 SNS계정을 통해..."
"aT, 9개국 온라인 평가단 K-FOOD 수출 길라잡이 큰 몫","http://www.newsway.co.kr/news/view?tp=1&ud=2020121718030606774","뉴스웨이","흑마늘을 수출하는 A업체는 “깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다”며, “품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다”고 말했다. 한편, 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별..."
"어린이보험 드는 20대…“가성비 좋아”","http://www.nongmin.com/article/ar_detail.htm?ar_id=602634","농민신문","11개사, 만 30세까지 가능 19세 이상 30%가량 차지 실손·암 등 특약 선택 방식 보험료 싸고 보장금은 많아 요즘 20대에게 ‘어린이보험’이... 보험의 환급률을 일반상품과 같도록 보험업 감독규정을 개정했다. 소비자가 제대로 이해하지 못하고 가입하면 피해를 볼 수 있다고 판단했기 때문이다."
"울산여성가족개발원 정기간행물 11호 발간","http://www.iusm.co.kr/news/articleView.html?idxno=895887","울산매일신문","있는 20대 여성의 인터뷰 등을 담았다. 또 코로나19로 문화생활을 자유롭게 하지 못하는 시민들을 위해 울산에서 오페라를 즐기는 방법을 알려주고 가족들과 보기 좋은 오페라 한편을 추천하는 '오페라 함께 보실래요', 드라마에서 로맨스 장르가 사라지고 로맨스를 소비하는 여성의 변화에 주목한 '로맨스의..."
"‘집콕’ 연말에 ‘홈파티’ 뜬다","http://www.knnews.co.kr/news/articleView.php?idxno=1340112","경남신문","업계는 외부 모임 대신 집에서 송년을 맞는 소비자들이 늘어나면서 간단하게 조리해 먹을 수 있는 식자재 중심으로 수요가 증가한 것으로 분석했다. 한... 도내 한 백화점 파티용품 판매자는 “오픈한 지 두 달 정도 됐는데, 수능이 끝난 학생들이나 20대 젊은 손님들이 주로 찾는다. 비교적 저렴한 가격대로..."
"aT, 9개국 온라인 온라인 평가단과 함게 수출상품 품평회 열어","http://www.newscj.com/news/articleView.html?idxno=810194","천지일보","흑마늘을 수출하는 A업체는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며 "품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다"고 말했다. 한편 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별 SNS계정을 통해..."
"안전한 먹거리 강조해도 유기·무항생제 축산물 인지도는 낮아…젊을수...","http://www.polinews.co.kr/news/article.html?no=481051","폴리뉴스","생산·유통·소비 실태조사’ 결과를 보면, 유기·무항생제 축산물에 대해 ‘잘 또는 조금 알고 있다’고 응답한 인원이 53%, ‘정확히 알지 못하거나 전혀 모른다’는 응답이 47%로 절반 가까이 차지했다. 나이별로 보면 젊을수록 유기·무항생제 축산물에 대한 인지도가 낮았다. 20대가 35.3%, 30대가 47.8%, 40대가..."
"[유니프레스] 명분이 핑계가 되면 안 된다","http://www.kukinews.com/newsView/kuk202012170468","쿠키뉴스","애플은 스스로의 행보가 소비자를 기만하는 행동이 아닌지 생각해봐야한다. [유니프레스]는 쿠키뉴스와 서울소재 9개 대학 학보사가 기획, 출범한 뉴스콘텐츠 조직입니다. 20대의 참신한 시각으로 우리 사회의 이면을 가감 없이 전하겠습니다."
"청주페이 사용 동기는 '인센티브 혜택'","http://www.ccdn.co.kr/news/articleView.html?idxno=679577","충청매일","청주YWCA는 2020년 꼼꼼소비자 모니터단을 통해 지난 10월 10일부터 11월 14일까지 20대 이상의 청주시민 634명을 대상으로 청주페이 설문조사를 진행했다. 설문에 참여한 주민들은 지역화폐의 발행 목적에 대해 지역경제 활성화에 기여 67.8%, 소상공인 소득증대기여 20.7%라고 응답했다. 청주페이 사용이 청주..."
"aT, 우리 농식품 수출 활성화 위한 온라인 품평회 개최","http://www.kyeonggi.com/news/articleView.html?idxno=2335134","경기일보","흑마늘을 수출하는 한 업체는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며 "품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼의 진출을 고려해보겠다"고 말했다. 신현곤 aT 식품수출이사는 "올해 두 차례 진행했던 온라인 품평회 참여업체들이 평가단의..."
"아이유 김연아 앞세우니…다이아 7일만에 `완판`","http://news.mk.co.kr/newsRead.php?no=1297015&year=2020","매일경제언론사 선정","Ribbon)' 컬렉션을 출시해 20대 소비자를 공략하고 있다. 아이유가 선보이는 사랑스러운 느낌의 파티 룩 광고는 20대 고객층의 눈길을 끌었다. 또 14K 골드, 925 실버 등 다양한 소재로 출시돼 소비자 선택의 폭도 넓혔다. 한정판 라인을 출시한 이원화 전략도 눈길을 끈다. 지난달 제이에스티나는 MZ(밀레니얼+Z)..."
"제과 코로나 호황...올해 매출 500억돌파 브랜드 7개 탄생","https://www.econovill.com/news/articleView.html?idxno=510780","이코노믹리뷰","20대는 매운 새우깡이 1위인 반면 30대부터 50대까지는 새우깡이 1위를 기록했다. 제과업계 관계자는 "10~20대는 아무래도 단짠을 좋아해서 일반 오리지널보다 자극적인 맛이나 신상품들 위주로 소비하고, 30대부터는 신상품 보다는 스테디셀러 위주의 오리지널 제품들을 선호하는 경향이 있다"고 말했다."
"[금일 유통업계 주요기사] 현대차, 美 로보택시 서비스 '주목'...롯데, 콜...","http://www.youthdaily.co.kr/news/article.html?no=56425","청년일보","운영 중인 콜드체인 전기 화물차는 총 6대로, 연말까지 20대로 늘릴 계획. 지난 4~5월 특수장비차량 제조기업 일진정공과 손잡고 냉장·냉동 전기 화물차... ◆소비자는 모른다는데...유기·무항생제 축산물 시장 1조원 지난해 유기·무항생제 축산물 시장 규모가 1조원을 초과. 올해는 신종 코로나바이러스..."
"위기극복 앞장선 이동걸 "10만 금융인이 코로나 버팀목"","http://news.mk.co.kr/newsRead.php?no=1296831&year=2020","매일경제","최운열 전 의원은 20대 국회에서 금융소비자법을 대표 발의해 금융 소비자 권익을 높였다는 공로를 인정받았다. 올해 은행대상은 손병환 NH농협은행장이 수상했다. 손 행장은 NH농협은행이 지역 내 자금 공급과 중소기업·서민 대출, 인프라 투자 실적을 높이는 데 기여했다. 이준노 한화생명 팀장은 올해의..."
"'핫트', 연봉 1억원 인플루언서 나왔다…"3040 주부 판매 활발"","http://news.mt.co.kr/mtview.php?no=2020121717020176111","머니투데이","인플루언서 대부분은 20대 후반에서 30대, 40대 초반까지의 주부층이 대부분으로 이들은 육아와 인플루언서 활동을 병행하면서 경제활동을 지속하는... 핫트 플랫폼을 총괄하는 정대중 본부장은 "제품은 뛰어나지만 마케팅이나 광고비 집행 여력이 없어 소비자가 잘 몰랐던 제품이 인플루언서를 만나 판로를..."
"인플루언서 커머스 플랫폼 ‘핫트’, 연수익 1억원 셀러 등장","http://www.ddaily.co.kr/news/article.html?no=206677","디지털데일리","셀러는 20대 후반에서 30대 40대 초반까지의 주부층이 가장 많아 핫트가 경력 단절 여성층의 경제활동 판로로 활용된다고 분석했다. 핫트 인플루언서는... 핫트 플랫폼을 총괄하는 정대중 본부장은 “제품은 뛰어나지만 마케팅 컨셉이나 광고비에 대한 투자 여력이 없어 소비자에게 잘 알려지지 못한 제품이..."
"오비맥주, "필굿 파자마 세트 구매하고 기부에 동참하세요"","http://www.thefirstmedia.net/news/articleView.html?idxno=67887","더퍼스트","필굿은 재미와 '소확행(소소하지만 확실한 행복)'을 추구하는 20대 소비자를 겨냥해 오비맥주가 지난해 2월 선보인 발포주다. 아로마 홉과 크리스탈 몰트를 사용해 청량하고 깔끔한 맛은 물론 합리적인 가격으로 가성비를 중요시하는 젊은 소비층 사이에서 큰 인기를 끌고 있다. 8월에는 알코올 도수를 7%로..."
"aT, 9개국 85명 온라인 평가단과 함께 수출상품 품평회 개최","http://www.newsfreezone.co.kr/news/articleView.html?idxno=283182","뉴스프리존","흑마늘을 수출하는 A업체는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며, "품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다"고 말했다. 한편, 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별 SNS계정을..."
"'20대도 반했다' 이디야커피, 전통차 뜨거운 반응 일으켜","http://theviewers.co.kr/View.aspx?No=1386923","뷰어스","이디야커피에 따르면 코로나19로 높아진 건강 식재료에 대한 소비자의 관심, 옛 것을 새롭게 즐기는 뉴트로 트렌드가 반영돼 젊은 세대에게 좋은 반응을 얻고 있다고 분석했다. ·기획단계에서 커피전문점에서의 전통차 출시에 대한 이견도 있었다. 그러나 이디야커피는 소비자 선택의 폭을 넓히고 가맹점 수익..."
"aT, 온라인 평가단과 수출상품 품평회 개최","http://www.aflnews.co.kr/news/articleView.html?idxno=205457","농수축산신문","흑마늘을 수출하는 한 업체 관계자는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며 "품평단이 소개한 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다"고 말했다. 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별 SNS..."
"'K-FOOD 수출 길라잡이', 온라인 평가단과 수출상담","http://www.newsfarm.co.kr/news/articleView.html?idxno=61937","한국농업신문","흑마늘을 수출하는 A업체는 "깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다"며, "품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다"고 말했다. 한편, 행사에 참여한 품평단원들은 제공된 제품정보를 바탕으로 개인별 SNS계정에..."
"오비맥주, 연말 크리스마스 선물로 적합 "파자마 세트 구매하고 기부에...","http://www.lcnews.co.kr/news/articleView.html?idxno=10994","라이센스뉴스","필굿은 재미와 '소확행(소소하지만 확실한 행복)'을 추구하는 20대 소비자를 겨냥해 오비맥주가 지난해 2월 선보인 발포주다. 아로마 홉과 크리스탈 몰트를 사용해 청량하고 깔끔한 맛은 물론 합리적인 가격으로 가성비를 중요시하는 젊은 소비층 사이에서 큰 인기를 끌고 있다."
"aT, 9개국 85명 평가단과 K-푸드 수출상품 품평회 개최","http://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=70354","한국무역신문","흑마늘을 수출하는 A업체는 “깔끔하게 개선한 제품 패키징이 20대 러시아 소비자들의 호평을 받아 만족스러웠다”며, “품평단이 소개해 준 현지 건강기능식품 전문유통플랫폼 아이허브 진출방안을 고민해보겠다”고 말했다. 한편, 행사에 참여한 품평단원들은 제공받은 제품정보를 바탕으로 개인별..."
"'쌍화차 마시는 20대' 이디야커피, 전통차 뜨거운 반응","http://www.metroseoul.co.kr/article/20201217500446","메트로신문","코로나19로 높아진 건강 식재료에 대한 소비자의 관심, 옛 것을 새롭게 즐기는 뉴트로 트렌드가 반영되어 젊은 세대에게 좋은 반응을 얻고 있는 것으로... 신선하다는 반응을 불러일으키며 큰 화제를 모았다."라며 "갑자기 추워진 날씨에 전통차를 찾는 소비자들이 늘어나고 있다"라고 말했다." /조효정 기자"
